"soda_id","title","type","description","updated_at","page_views_total","domain_category"
"g84h-jbjm","NYC Planimetric Database: Open Space (Parks)","map","Planimetric base map contains open space features, such as courts, tracks, etc. (including parks).
Please see the following link for additional documentation https://github.com/CityOfNewYork/nyc-plan","2024-04-25T19:39:09.000Z",39188,"City Government"
"jr24-e7cr","Electric Consumption And Cost (2010 - Sep 2025)","dataset","Monthly consumption and cost data by borough and development. Data set includes utility vendor and meter information.","2026-02-09T21:57:23.000Z",38542,"Housing & Development"
"3khw-qi8f","Current Solicitations","filter","The Office of Citywide Purchasing (OCP) solicits and awards contracts for a wide variety of goods and services on behalf of all City agencies.","2026-05-24T12:18:27.000Z",38519,"City Government"
"622h-mkfu","NYC Parks Drinking Fountains Map","map","Each record is either an individual drinking fountain or multiple drinking fountains that are attached to each other. NYC Parks created the dataset using collector for arcgis. All outdoor drinking fou","2024-07-15T14:41:58.000Z",38341,"Recreation"
"evjd-dqpz","NYCHA Development Data Book","dataset","Contains the main body of the ""Development Data Book"". The Development Data Book lists all of the Authority's Developments alphabetically and includes information on the development identification num","2025-08-18T16:58:32.000Z",37681,"Housing & Development"
"5uug-f49n","Harbor Water Quality","dataset","Harbor water sampling information","2026-05-15T12:03:19.000Z",37217,"Environment"
"693u-uax6","Parking Meters Locations and Status","dataset","Multiple space muni-meters located along streets and municipal parking facilities where metered parking are available. For any parking meter complaint, please visit the <a href=""https://portal.311.nyc","2026-05-18T12:16:13.000Z",36771,"Transportation"
"i4gi-tjb9","DOT Traffic Speeds","dataset","","2026-05-24T17:37:06.000Z",36250,"Transportation"
"4d7f-74pe","City Council Discretionary Funding","dataset","The dataset reflects applications for discretionary funding to be allocated by the New York City Council","2025-12-30T15:37:28.000Z",36247,"City Government"
"yjub-udmw","NYC Wi-Fi Hotspot Locations","dataset","NYC Wi-Fi Hotspot Locations Wi-Fi Providers: 
CityBridge, LLC (Free Beta): LinkNYC 1 gigabyte (GB), Free Wi-Fi Internet Kiosks
Spot On Networks (Free) NYC HOUSING AUTHORITY (NYCHA) Properties
Fiber","2022-09-23T19:23:07.000Z",36105,"City Government"
"vfx9-tbb6","NYC Planimetric Database: Sidewalk","map","Planimetric basemap polygon layer containing sidewalk features. 
Please see the following link for additional documentation- https://github.com/CityOfNewYork/nyc-planimetrics/blob/master/Capture_Rule","2024-04-30T19:04:03.000Z",36050,"City Government"
"zt9s-n5aj","SAT (College Board) 2010 School Level Results","dataset","New York City school level College Board SAT results for the graduating seniors of 2010.  Records contain 2010 College-bound seniors mean SAT scores. 

Records with 5 or fewer students are suppresse","2024-11-26T23:07:16.000Z",35951,"Education"
"5zhs-2jue","BUILDING","dataset","Footprint outlines of buildings in New York City. Please see the following link for additional documentation: https://github.com/CityOfNewYork/nyc-geo-metadata/blob/master/Metadata/Metadata_BuildingFo","2026-05-17T13:24:02.000Z",35591,"City Government"
"mwzb-yiwb","Expense Budget","dataset","This dataset contains expense agency data by unit of appropriation for the Adopted, Financial Plan and Modified conditions by object code. The numbers within can be summarized to be consistent with da","2026-05-19T13:41:53.000Z",35396,"City Government"
"f55k-p6yu","Motor Vehicle Collisions - Person","dataset","The Motor Vehicle Collisions person table contains details for people involved in the crash. Each row represents a person (driver, occupant, pedestrian, bicyclist,..) involved in a crash. The data in ","2026-05-22T23:37:26.000Z",34946,"Public Safety"
"m6nq-qud6","2021 Yellow Taxi Trip Data","dataset","These records are generated from the trip record submissions made by yellow taxi Technology Service Providers (TSPs). Each row represents a single trip in a yellow taxi. The trip records include field","2023-12-14T20:46:51.000Z",34668,"Transportation"
"4b4i-vvec","2023 Yellow Taxi Trip Data","dataset","These records are generated from the trip record submissions made by yellow taxi Technology Service Providers (TSPs). Each row represents a single trip in a yellow taxi. The trip records include field","2024-07-16T18:35:01.000Z",34372,"Transportation"
"ptev-4hud","License Applications","dataset","This dataset features all license applications submitted to the NYC Department of Consumer and Worker Protection (DCWP)—formerly the Department of Consumer Affairs (DCA). It includes applications wher","2026-05-22T19:06:03.000Z",34100,"Business"
"mzrr-g56e","TLC Driver Education 24 Hour Course Provider (Map)","map","This is a list of authorized providers who offer the TLC Driver License 24 hour TLC Driver Education Course and exam. All TLC Driver License applicants must complete the course and pass an 80-question","2026-04-24T14:15:09.000Z",34065,"Transportation"
"bty7-2jhb","Historical DOB Permit Issuance","dataset","A list of permits issued by the Department of Buildings from 1989 to 2013. This dataset was originally released to provide data from before the DOB Permit Issuance dataset began. DOB Permit Issuance h","2022-05-09T22:20:49.000Z",33972,"Housing & Development"
"qu8g-sxqf","Civil Service List (Terminated)","dataset","A Civil Service List is considered terminated usually four years after the list has been established, unless it is extended at the Commissioner’s discretion. For more information visit DCAS’ “Work for","2026-05-01T13:02:19.000Z",33536,"City Government"
"cspg-yi7g","Construction Demolition Registrants","dataset","Companies listed as of the most recent export date have been issued registrations by the Business Integrity Commission authorizing them to collect, and remove only waste materials resulting from build","2026-05-22T19:36:02.000Z",33327,"City Government"
"a8wp-rerh","Self Hauler Registrants","dataset","Companies listed as of the most recent export date have been issued Class 1 self-hauler registrations by the Business Integrity Commission. They are authorized to remove, collect or dispose of trade w","2026-05-22T19:35:58.000Z",33115,"City Government"
"9a87-6m4x","Industrial & Commercial Abatement Program (ICAP) Businesses that received EO50 certificate of approval from SBS","dataset","This dataset contains a list of ICAP businesses that have successfully complied with Equal Employment Opportunity (EO 50) requirements and have received EO50 certificate of approval from the NYC Depar","2026-02-02T16:27:27.000Z",32811,"Business"
"hq68-rnsi","Affordable Housing Production by Project","dataset","The Department of Housing Preservation and Development (HPD) reports on projects, buildings, and units that began after January 1, 2014, and are counted towards either the Housing New York plan (1/1/2","2026-05-19T14:48:31.000Z",32305,"Housing & Development"
"xubg-57si","DOB NOW: Safety – Facades Compliance Filings","dataset","List of all Facades compliance filings submitted in DOB NOW.","2026-05-24T17:31:00.000Z",32013,"Housing & Development"
"jt7v-77mi","Parking Violations Issued - Fiscal Year 2014","dataset","This dataset provides data on Parking Violations Issued between July 1, 2013 to June 30, 2014.  In New York City, the fiscal year begins on July 1st of one calendar year and ends on June 30th of the f","2026-01-15T21:44:44.000Z",31965,"City Government"
"s3k6-pzi2","2017 DOE High School Directory","dataset","Directory of Department of Education Schools in 2017.","2024-11-26T23:15:22.000Z",31405,"Education"
"f4rp-2kvy","Clean Air Tracking System (CATS) Permits","dataset","Clean Air Tracking System (CATS) is online application with end-to-end process where NYC Residents can submit for New Boiler Registration, Boiler Registration Renewal, Affidavit, Amendment, Boiler Wor","2026-05-08T00:33:13.000Z",30452,"Environment"
"fdkv-4t4z","NYC Zoning Tax Lot Database","dataset","The Zoning Tax Lot Database is a comma-separated values (CSV) file that contains
up-to-date zoning by parcel. The Database includes the zoning designations and
zoning map associated with a specific ta","2026-04-05T18:46:56.000Z",30582,"City Government"
"32y8-s55c","FDNY Line Of Duty Deaths","dataset","Rank, Name, Unit and Date of FDNY Member deaths","2018-09-10T19:23:08.000Z",30182,"Public Safety"
"csut-3wpr","New York City Community Health Survey","dataset","The New York City Community Health Survey (CHS) is a telephone survey conducted annually by the DOHMH, Division of Epidemiology, Bureau of Epidemiology Services. CHS provides robust data on the health","2024-05-21T16:49:23.000Z",30059,"Health"
"rxuy-2muj","CommonPlace","map","The Points Of Interest points are a compilation of what the different city agencies consider to be a Common Place or Place/Point of Interest.

Previously posted versions of the data are retained to ","2026-05-19T19:49:31.000Z",29953,"City Government"
"t8hj-ruu2","DOB License Info","dataset","DOB licenses and registrations issued by the Department to individuals working with our Department and/or within the construction trades in New York City. NOTE:  The following licenses are no longer u","2026-05-23T20:13:30.000Z",29512,"Housing & Development"
"sxx4-xhzg","Public Recycling Bins","dataset","Locations of public recycling bins throughout NYC. For information on what to recycle in NYC, see: https://www1.nyc.gov/assets/dsny/site/services/recycling.","2023-09-14T20:27:39.000Z",29279,"Environment"
"h922-d8e5","TLC Driver Exam Testing Center Locations","dataset","This is a list of locations where you can take the TLC Driver License Exam, which is administered by PSI Services. Certain locations may be operated by a third party","2026-04-24T14:45:10.000Z",28366,"Transportation"
"rnsn-acs2","Census Demographics at the Neighborhood Tabulation Area (NTA) level","dataset","Table of Census Demographics
represented at the NTA level. NTAs
are aggregations of census tracts that
are subsets of New York City's 55
Public Use Micro data Areas (PUMAs)","2020-02-08T00:52:45.000Z",27229,"City Government"
